StationID,Facility,URL,Phone,Office Div,Location 1,Address,Lat,Lon
657,Hope Recovery Center VA St. Louis Health Care System ,http://www.stlouis.va.gov/,314-652-4100 X 55500 Or 800-228-5459 X 55500,Veterans Health Administration: VISN 15: VA Heartland Network,"515 Jefferson Avenue
St Louis, MO 63103
(38.62646469500049, -90.21817104199965)","515 Jefferson Avenue
St Louis, MO 63103
",38.626464695,-90.218171042
589,Hutchinson CBOC ,http://www.wichita.va.gov/locations/Hutchinson.asp,888-878-6881 X 41100,Veterans Health Administration: VISN 15: VA Heartland Network,"1625 30th Ave
Hutchinson, KS 67502
(38.08652092200049, -97.8948508639997)","1625 30th Ave
Hutchinson, KS 67502
",38.086520922,-97.894850864
589G8,Jefferson City VA CBOC ,http://www.columbiamo.va.gov/locations/Jefferson_City.asp,573-635-0233,Veterans Health Administration: VISN 15: VA Heartland Network,"2707 Edgewood Dr
Jefferson City, MO 65109
(38.57198094400047, -92.22458106899967)","2707 Edgewood Dr
Jefferson City, MO 65109
",38.571980944,-92.224581069
589GR,Junction City ,http://www.topeka.va.gov/locations/Junction_City_Community-Based_Outpatient_Clinic.asp,785-761-2007,Veterans Health Administration: VISN 15: VA Heartland Network,"715 Southwind Drive
Junction City, KS 66441
(39.01645082400046, -96.86355007299966)","715 Southwind Drive
Junction City, KS 66441
",39.016450824,-96.863550073
589a4,Kirksville VA CBOC/North East Missouri Health Council ,http://www.columbiamo.va.gov/locations/Kirksville.asp,660-627-8387,Veterans Health Administration: VISN 15: VA Heartland Network,"1510 Crown Drive
Kirksville, MO 63501
(40.20672685700049, -92.5739112229997)","1510 Crown Drive
Kirksville, MO 63501
",40.206726857,-92.573911223
589GH,Lake of the Ozarks CBOC ,http://www.columbiamo.va.gov/locations/Lake_of_the_Ozarks.asp,573-302-7890,Veterans Health Administration: VISN 15: VA Heartland Network,"940 Executive Drive
Osage Beach, MO 65065
(38.09472052200044, -92.6845897289997)","940 Executive Drive
Osage Beach, MO 65065
",38.094720522,-92.684589729
589GU,Lawrence ,http://www.topeka.va.gov/locations/Lawrence_Community_Based_Outpatient_Clinic.asp,800-574-8387 X 54650,Veterans Health Administration: VISN 15: VA Heartland Network,"2200 Harvard Road
Lawrence, KS 66049
(38.96429045800045, -95.26175082099968)","2200 Harvard Road
Lawrence, KS 66049
",38.964290458,-95.261750821
589G3,Liberal Clinic ,http://www.wichita.va.gov/locations/Liberal.asp,620-626-5574,Veterans Health Administration: VISN 15: VA Heartland Network,"2 Rock Island Road
Liberal, KS 67901
(37.03882879000048, -100.92219844999966)","2 Rock Island Road
Liberal, KS 67901
",37.03882879,-100.92219845
589GC,Louisburg-Paola Clinic ,http://www.kansascity.va.gov/locations/Paola_CBOC.asp,816-922-2160,Veterans Health Administration: VISN 15: VA Heartland Network,"510 Hospital Drive
Paola, KS 66071
(38.56568338900047, -94.86381579199968)","510 Hospital Drive
Paola, KS 66071
",38.565683389,-94.863815792
657GR,Mayfield Community Based Outpatient Clinic ,http://www.marion.va.gov/locations/mayfield.asp,270-247-2455,Veterans Health Administration: VISN 15: VA Heartland Network,"1253 Paris Road
Mayfield, KY 42066
(36.72160903300045, -88.62679258399965)","1253 Paris Road
Mayfield, KY 42066
",36.721609033,-88.626792584
589GX,Mexico VA CBOC / Missouri Veterans Home ,http://www.columbiamo.va.gov/locations/Mexico.asp,573-581-9630,Veterans Health Administration: VISN 15: VA Heartland Network,"One Veterans Drive
Mexico, MO 65265
(39.17870102100045, -91.88986772899966)","One Veterans Drive
Mexico, MO 65265
",39.178701021,-91.889867729
657GK,Mt. Vernon Community Based Outpatient Clinic ,http://www.marion.va.gov/locations/mt_vernon.asp,618-246-2910,Veterans Health Administration: VISN 15: VA Heartland Network,"4105 Water Tower Place
Mt Vernon, IL 62864
(38.30723024100047, -88.93863009499967)","4105 Water Tower Place
Mt Vernon, IL 62864
",38.307230241,-88.938630095
589GT,Nemaha Valley Community Hospital (Seneca) ,http://www.topeka.va.gov/locations/Seneca_Community_Based_Outpatient_Clinic.asp,800-574-8387 X 54453,Veterans Health Administration: VISN 15: VA Heartland Network,"1600 Community Drive
Seneca, KS 66538
(39.83794058400048, -96.07787094499969)","1600 Community Drive
Seneca, KS 66538
",39.837940584,-96.077870945
589GD,Nevada Clinic ,http://www.kansascity.va.gov/locations/Nevada_CBOC.asp,417-448-8905,Veterans Health Administration: VISN 15: VA Heartland Network,"322 Prewitt
Nevada, MO 64772
(37.83609432200046, -94.35474589899968)","322 Prewitt
Nevada, MO 64772
",37.836094322,-94.354745899
657GP,Owensboro Community Based Outpatient Clinic ,http://www.marion.va.gov/locations/owensboro.asp,270-684-5034,Veterans Health Administration: VISN 15: VA Heartland Network,"3400 New Hartford Road
Owensboro, KY 42303
(37.73805114300046, -87.09187058899965)","3400 New Hartford Road
Owensboro, KY 42303
",37.738051143,-87.091870589
657GL,Paducah Community Based Outpatient Clinic ,http://www.marion.va.gov/locations/paducah.asp,270-444-8465,Veterans Health Administration: VISN 15: VA Heartland Network,"2620 Perkins Creek Dr
Paducah, KY 42001
(37.06718105200048, -88.68639847899965)","2620 Perkins Creek Dr
Paducah, KY 42001
",37.067181052,-88.686398479
657GG,Paragould CBOC ,http://www.poplarbluff.va.gov/locations/paragould.asp,870-236-9756,Veterans Health Administration: VISN 15: VA Heartland Network,"2420 Linwood Drive
Paragould, AR 72450
(36.03162090200044, -90.52070302399966)","2420 Linwood Drive
Paragould, AR 72450
",36.031620902,-90.520703024
589G5,Parsons Clinic ,http://www.wichita.va.gov/locations/Parsons.asp,888-878-6881 X 41060,Veterans Health Administration: VISN 15: VA Heartland Network,"1907 Harding Dr
Parsons, KS 67357
(37.36586429400046, -95.2636068059997)","1907 Harding Dr
Parsons, KS 67357
",37.365864294,-95.263606806
657GN,Salem Clinic ,http://www.va.gov/directory/guide/facility.asp?id=5354&r=1,573-729-6626 Or 573-729-6626,Veterans Health Administration: VISN 15: VA Heartland Network,"72 Salem
MO 65560
(37.63302180000045, -91.54292772899964)","72 Salem
MO 65560
",37.6330218,-91.542927729
589GW,Salina Clinic ,http://www.wichita.va.gov/locations/Salina.asp,888-878-6881 X 41020,Veterans Health Administration: VISN 15: VA Heartland Network,"1410 Iron
Salina, KS 67401
(38.825903955000456, -97.60776896199968)","1410 Iron
Salina, KS 67401
",38.825903955,-97.607768962
589JA,Sedalia VA Clinic ,http://www.columbiamo.va.gov/locations/Sedalia.asp,660-826-3800,Veterans Health Administration: VISN 15: VA Heartland Network,"3320 10th Street
Sedalia, MO 65301
(38.704034598000476, -93.27164455399969)","3320 10th Street
Sedalia, MO 65301
",38.704034598,-93.271644554
657GV,Sikeston CBOC ,http://www.poplarbluff.va.gov/locations/sikeston.asp,573-472-2139,Veterans Health Administration: VISN 15: VA Heartland Network,"903 Kingshighway
Sikeston, MO 63801
(36.886507760000484, -89.59122352199967)","903 Kingshighway
Sikeston, MO 63801
",36.88650776,-89.591223522
657GD,St. Charles Clinic ,http://www.stlouis.va.gov/locations/St_Charles_CBOC.asp,314-286-6988,Veterans Health Administration: VISN 15: VA Heartland Network,"844 Waterbury Falls Drive
O'Fallon, MO 63368
(38.72085006500049, -90.69698073499967)","844 Waterbury Falls Drive
O'Fallon, MO 63368
",38.720850065,-90.696980735
589GY,St. James VA Clinic / Missouri Veterans Home ,http://www.columbiamo.va.gov/locations/Saint_James.asp,573-265-0448,Veterans Health Administration: VISN 15: VA Heartland Network,"620 Jefferson
St James, MO 65559-1999
(38.00243077900046, -91.61746101099965)","620 Jefferson
St James, MO 65559-1999
",38.002430779,-91.617461011
589GI,St. Joseph Clinic ,http://www.topeka.va.gov/locations/St_Joseph_Community_Based_Outpatient_Clinic.asp,800-952-8387 X 56925,Veterans Health Administration: VISN 15: VA Heartland Network,"3302 Belt Hwy
ST JOSEPH, MO 64506
(39.799422570000445, -94.81469834599966)","3302 Belt Hwy
ST JOSEPH, MO 64506
",39.79942257,-94.814698346
657DY,St. Louis CBOC ,http://www.stlouis.va.gov/locations/St_Louis_CBOC.asp,314-286-6988,Veterans Health Administration: VISN 15: VA Heartland Network,"6854 Parker Road
Florissant, MO 63033
(38.79623007300046, -90.23419071699965)","6854 Parker Road
Florissant, MO 63033
",38.796230073,-90.234190717
657,VA St. Louis Health Care System Primary Care Team 1 Annex ,http://www.stlouis.va.gov/,314-289-6566,Veterans Health Administration: VISN 15: VA Heartland Network,"4974 Manchester Avenue
St Louis, MO 63110
(38.625081940000484, -90.26915965999967)","4974 Manchester Avenue
St Louis, MO 63110
",38.62508194,-90.26915966
657,VA St. Louis Health Care System Primary Care Team 2 Annex ,http://www.stlouis.va.gov/,314-289-7659,Veterans Health Administration: VISN 15: VA Heartland Network,"2727 Washington Avenue
St Louis, MO 63103
(38.635730966000494, -90.21683043099966)","2727 Washington Avenue
St Louis, MO 63103
",38.635730966,-90.216830431
657GQ,Vincennes Community Based Outpatient Clinic ,http://www.marion.va.gov/locations/vincennes.asp,812-882-0894,Veterans Health Administration: VISN 15: VA Heartland Network,"1813 Willow Street
Vincennes, IN 47591
(38.659010527000476, -87.53113100099966)","1813 Willow Street
Vincennes, IN 47591
",38.659010527,-87.531131001
589G1,Warrensburg Clinic ,http://www.kansascity.va.gov/locations/Warrensburg_CBOC.asp,816-922-2500 X 54281,Veterans Health Administration: VISN 15: VA Heartland Network,"1300 Veterans Drive
Warrensburg, MO 64093
(38.77909102600046, -93.71157036099964)","1300 Veterans Drive
Warrensburg, MO 64093
",38.779091026,-93.711570361
657GS,Washington MO CBOC ,http://www.stlouis.va.gov/locations/Washington_MO_CBOC.asp,314-289-7950 Or 800-228-5459 X 57950,Veterans Health Administration: VISN 15: VA Heartland Network,"1627 A Roy Drive
Washington, MO 63090
(38.53938451400046, -90.99316987399965)","1627 A Roy Drive
Washington, MO 63090
",38.539384514,-90.993169874
657A4,West Plains CBOC ,http://www.poplarbluff.va.gov/locations/WestPlains.asp,417-257-2454,Veterans Health Administration: VISN 15: VA Heartland Network,"1801 State Route
West Plains, MO 65775
(36.72187414700045, -91.86433647599966)","1801 State Route
West Plains, MO 65775
",36.721874147,-91.864336476
589GJ,Wyandotte CBOC ,http://www.topeka.va.gov/locations/Wyandotte_County_Community_Based_Outpatient_Clinic.asp,800-952-8387 X 56990,Veterans Health Administration: VISN 15: VA Heartland Network,,,#VALUE!,#VALUE!
0400V,2 RCS Central Regional Office ,http://www.va.gov/directory/guide/facility.asp?id=5549&r=1,314-426-5460 Or 877-927-8387,Veterans Health Administration: VISN 15: VA Heartland Network,"2122 Kratky Rd
St Louis, MO 63114
(38.697500215000446, -90.40714023599969)","2122 Kratky Rd
St Louis, MO 63114
",38.697500215,-90.407140236
0443V,Columbia Vet Center ,http://www.va.gov/directory/guide/facility.asp?id=5990&r=1,573-814-6206 Or 573-814-6206,Veterans Health Administration: VISN 15: VA Heartland Network,"4040 Rangeline Street
Columbia, MO 65202
(38.99349787300048, -92.32364933999969)","4040 Rangeline Street
Columbia, MO 65202
",38.993497873,-92.32364934
0422V,East St. Louis Vet Center ,http://www.va.gov/directory/guide/facility.asp?id=643&r=1,618-397-6602 Or 877-927-8387,Veterans Health Administration: VISN 15: VA Heartland Network,"1265 89th Street
East St Louis, IL 62203
(38.59628549700045, -90.05308990899965)","1265 89th Street
East St Louis, IL 62203
",38.596285497,-90.053089909
0418V,Evansville Vet Center ,http://www.va.gov/directory/guide/facility.asp?id=5453&r=1,812-473-5993 Or 877-927-8387,Veterans Health Administration: VISN 15: VA Heartland Network,"311 Weinbach Avenue
Evansville, IN 47711
(37.98089004500048, -87.52933113599966)","311 Weinbach Avenue
Evansville, IN 47711
",37.980890045,-87.529331136
0408V,Kansas City Vet Center ,http://www.va.gov/directory/guide/facility.asp?id=494&r=1,816-753-1866 Or 877-927-8387,Veterans Health Administration: VISN 15: VA Heartland Network,"4800 Main Street
Kansas City, MO 64111
(39.03922533700046, -94.58711223099965)","4800 Main Street
Kansas City, MO 64111
",39.039225337,-94.587112231
0432V,Manhattan Vet Center ,http://www.va.gov/directory/guide/facility.asp?id=5608&r=1,785-350-4920 Or 877-927-8387,Veterans Health Administration: VISN 15: VA Heartland Network,"205 4th Street
Manhattan, KS 66502
(39.17798007200048, -96.56186065299966)","205 4th Street
Manhattan, KS 66502
",39.177980072,-96.561860653
0414V,St. Louis Vet Center ,http://www.va.gov/directory/guide/facility.asp?id=495&r=1,314-531-5355 Or 877-927-8387,Veterans Health Administration: VISN 15: VA Heartland Network,"2901 Olive
St Louis, MO 63103
(38.63443003900045, -90.22027114599967)","2901 Olive
St Louis, MO 63103
",38.634430039,-90.220271146
0426V,Wichita Vet Center ,http://www.va.gov/directory/guide/facility.asp?id=500&r=1,316-685-2221 X 41080 Or 877-927-8387,Veterans Health Administration: VISN 15: VA Heartland Network,"251 Water St
Wichita, KS 67202
(37.688843765000456, -97.3395674089997)","251 Water St
Wichita, KS 67202
",37.688843765,-97.339567409
10N16,VISN 16: South Central VA Health Care Network ,http://www.visn16.va.gov/,601-206-6900,Veterans Health Administration: VISN 16: South Central VA Health Care Network,"715 Pear Orchard Road
Ridgeland, MS 39157
(32.40526706400044, -90.12356115499966)","715 Pear Orchard Road
Ridgeland, MS 39157
",32.405267064,-90.123561155
502,Alexandria VA Health Care System ,http://www.alexandria.va.gov/,318-473-0010 Or 800-375-8387,Veterans Health Administration: VISN 16: South Central VA Health Care Network,,,#VALUE!,#VALUE!
598,Central Arkansas Veterans Healthcare System Eugene J. Towbin Healthcare Center ,http://www.littlerock.va.gov/,501-257-1000,Veterans Health Administration: VISN 16: South Central VA Health Care Network,"2200 Fort Roots Drive
North Little Rock, AR 72114-1706
(34.773336687000494, -92.28946204899967)","2200 Fort Roots Drive
North Little Rock, AR 72114-1706
",34.773336687,-92.289462049
598,Central Arkansas Veterans Healthcare System John L. McClellan Memorial Veterans Hospital ,http://www.littlerock.va.gov/,501-257-1000,Veterans Health Administration: VISN 16: South Central VA Health Care Network,"4300 7th Street
Little Rock, AR 72205-5484
(34.74499687000048, -92.32193708499966)","4300 7th Street
Little Rock, AR 72205-5484
",34.74499687,-92.321937085
586,G.V. (Sonny) Montgomery VA Medical Center ,http://www.jackson.va.gov/,601-362-4471,Veterans Health Administration: VISN 16: South Central VA Health Care Network,"1500 Woodrow Wilson Drive
Jackson, MS 39216
(32.32680059800049, -90.17073106999965)","1500 Woodrow Wilson Drive
Jackson, MS 39216
",32.326800598,-90.17073107
520,Gulf Coast Veterans Health Care System ,http://www.biloxi.va.gov/,228-523-5000,Veterans Health Administration: VISN 16: South Central VA Health Care Network,"400 Veterans Avenue
Biloxi, MS 39531
(30.409010331000445, -88.94720982699965)","400 Veterans Avenue
Biloxi, MS 39531
",30.409010331,-88.947209827
623,Jack C. Montgomery VAMC ,http://www.muskogee.va.gov/,918-577-3000 Or 918-577-3000,Veterans Health Administration: VISN 16: South Central VA Health Care Network,"1011 Honor Heights Drive
Muskogee, OK 74401
(35.76325285600046, -95.41314847599966)","1011 Honor Heights Drive
Muskogee, OK 74401
",35.763252856,-95.413148476
580,Michael E. DeBakey VA Medical Center ,http://www.houston.va.gov/,713-791-1414 Or 713-791-1414,Veterans Health Administration: VISN 16: South Central VA Health Care Network,"2002 Holcombe Blvd
Houston, TX 77030-4298
(29.706022489000475, -95.38992508699965)","2002 Holcombe Blvd
Houston, TX 77030-4298
",29.706022489,-95.389925087
635,Oklahoma City VA Medical Center ,http://www.oklahoma.va.gov/,405-456-1000 Or 405-456-1000,Veterans Health Administration: VISN 16: South Central VA Health Care Network,"921 13th Street
Oklahoma City, OK 73104
(35.482420369000465, -97.4957209909997)","921 13th Street
Oklahoma City, OK 73104
",35.482420369,-97.495720991
667,Overton Brooks VA Medical Center ,http://www.shreveport.va.gov/,318-221-8411 Or 318-221-8411,Veterans Health Administration: VISN 16: South Central VA Health Care Network,"510 Stoner Ave
Shreveport, LA 71101-4295
(32.500009830000465, -93.73988491499966)","510 Stoner Ave
Shreveport, LA 71101-4295
",32.50000983,-93.739884915
629,Southeast Louisiana Veterans Health Care System ,http://www.neworleans.va.gov/,800-935-8387 Or 800-935-8387,Veterans Health Administration: VISN 16: South Central VA Health Care Network,"1601 Perdido Street
New Orleans, LA 70112
(29.953618883000445, -90.07934517199965)","1601 Perdido Street
New Orleans, LA 70112
",29.953618883,-90.079345172
564,Veterans Health Care System of the Ozarks ,http://www.fayettevillear.va.gov/,479-443-4301 Or 800-691-8387,Veterans Health Administration: VISN 16: South Central VA Health Care Network,"1100 College Avenue
Fayetteville, AR 72703
(36.07729001100046, -94.1570395279997)","1100 College Avenue
Fayetteville, AR 72703
",36.077290011,-94.157039528
DRRTP,Houston Domiciliary Care for Homeless Veterans ,http://www.va.gov/directory/guide/facility.asp?ID=5895,713-794-7922,Veterans Health Administration: VISN 16: South Central VA Health Care Network,"7329 Fannin Street
Houston, TX 77030
(29.696550149000473, -95.40099031799969)","7329 Fannin Street
Houston, TX 77030
",29.696550149,-95.400990318
580GE,Katy VA Outpatient Clinic ,http://www.va.gov/directory/guide/facility.asp?id=6261&r=1,281-578-4600,Veterans Health Administration: VISN 16: South Central VA Health Care Network,"750 Westgreen Blvd
Katy, TX 77450
(29.777610909000487, -95.73566036299968)","750 Westgreen Blvd
Katy, TX 77450
",29.777610909,-95.735660363
